FBgn0039155	1086.97429520489	-4.14844993708357	0.134948867836292	-30.7409021179496	1.61792083115506e-207	1.38769069688169e-203
FBgn0003360	6409.57712820784	-2.99977727875492	0.104345058104193	-28.7486281885963	9.42238132473631e-182	4.04078823111317e-178
FBgn0026562	65114.8405637953	-2.38016404990928	0.084326916546579	-28.2254367571304	2.8504730702971e-175	8.14950250797942e-172
FBgn0025111	2192.32236942864	2.69993883051713	0.0979445702997001	27.5659878057109	2.8467641093671e-167	6.1041739415104e-164
FBgn0029167	5430.06727658048	-2.1050615563802	0.0925465977212305	-22.7459637438114	1.57328320870135e-114	2.6988100162063e-111
FBgn0039827	390.901782011095	-3.50301408327234	0.160029619794656	-21.8897857019675	3.25038401700836e-106	4.64642395231345e-103
FBgn0035085	928.263812261588	-2.41407407910006	0.115185159369021	-20.9582040978564	1.57934337952446e-97	1.93514688088305e-94
FBgn0034736	330.38302328757	-3.01817864352586	0.158154182991252	-19.083773735487	3.44466114044185e-81	3.69310732519622e-78
FBgn0264475	955.454453674265	-2.33448625219633	0.124230026379822	-18.7916425700406	8.84004042066649e-79	8.42455852089516e-76
FBgn0000071	468.057925667952	2.36001723955841	0.135643968758899	17.3986153689829	8.45213727565008e-68	7.24939814132507e-65
FBgn0029896	708.938170145817	-2.20240483862959	0.128294430762469	-17.1668000359831	4.70662354811077e-66	3.66988274292237e-63
FBgn0038832	429.850329748409	-2.34071110480134	0.15483650503253	-15.117307797083	1.24530652534607e-51	8.90082838991101e-49
FBgn0037754	394.464100332039	-2.07199361641847	0.144940686338503	-14.2954588443124	2.3356129444549e-46	1.54096555573767e-43
FBgn0264753	170.064179570852	-2.5934591190491	0.181963810030164	-14.2526094536006	4.31838362312288e-46	2.64562688110893e-43
FBgn0034897	1340.88978023299	-1.79510650766628	0.126292028655793	-14.2139335853003	7.5086553828214e-46	4.29344914789728e-43
FBgn0035189	307.044836616	2.42860686966146	0.172849293530221	14.0504298285538	7.65678956201665e-45	4.10451775458855e-42
FBgn0011260	291.046800019107	1.96746091025007	0.14444183512421	13.6211292840346	2.99894274191595e-42	1.51305481749489e-39
FBgn0027279	4342.46222938062	-1.16556778314242	0.0860264383028552	-13.5489485109106	8.03731928321084e-42	3.82978263844997e-39
FBgn0040099	1269.36257331921	-1.6542433197602	0.123150545457089	-13.4326917807815	3.89009847858658e-41	1.75607235004406e-38
FBgn0024288	86.5827933670693	-2.8678182043178	0.214876855892713	-13.3463336123537	1.24423745649798e-40	5.33591233219159e-38
FBgn0001226	1764.7869878867	1.56713548793328	0.117953762170558	13.286015291884	2.79047585649054e-40	1.13971006767235e-37
FBgn0085359	101.004767343504	-2.90913823327924	0.219771777206018	-13.2370874470936	5.35869196853546e-40	2.08915913700585e-37
FBgn0040091	1618.13816430751	-1.47305267345479	0.112465128768277	-13.0978614401435	3.38666168772382e-39	1.26293031720031e-36
FBgn0262733	551.049205466041	1.85754995127786	0.143393174681412	12.9542424554371	2.22319929526534e-38	7.9451584814545e-36
FBgn0023479	4584.75321807884	-1.44785739808584	0.111861357436086	-12.9433204751972	2.56307400089342e-38	8.79339428226513e-36
FBgn0052407	285.534784670639	-1.8679406713963	0.148210940014478	-12.6032577029322	2.02600299148368e-36	6.68347217613674e-34
FBgn0051092	230.574621771462	1.95080030280285	0.156436810467417	12.4702127138368	1.08535937522197e-35	3.44782494862179e-33
FBgn0039419	2681.64820004943	-1.11967740681132	0.0904723138624197	-12.375912132788	3.52862626056965e-35	1.08089383703235e-32
FBgn0261552	8903.62977454312	-1.63112303839135	0.133140316579155	-12.2511578783997	1.65614321975038e-34	4.89818634337897e-32
FBgn0034010	781.852495028266	-1.36781208404633	0.114824472809477	-11.9121999916854	1.02243503562784e-32	2.92314176686001e-30
FBgn0261673	95.3388983190457	2.40798626618019	0.203299356879921	11.844534597335	2.29689908742547e-32	6.35500112027363e-30
FBgn0031150	1189.25954357395	1.18524287690598	0.100784819448481	11.7601329584347	6.26355818220987e-32	1.67882932902544e-29
FBgn0033913	7588.20927372125	-1.12609112949682	0.097162730104213	-11.5897436011629	4.64520992018549e-31	1.2073322874373e-28
FBgn0264437	197.836508947753	2.14543847358534	0.185437411866587	11.5696096703986	5.87493317314167e-31	1.48203828900106e-28
FBgn0040827	316.742381220904	-1.7226256170233	0.149975508394546	-11.4860461915657	1.55047086951774e-30	3.79953961367248e-28
